01-07-2016 18:06:03.013 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 0
01-07-2016 18:06:41.802 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 9
01-07-2016 18:06:41.842 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 9
01-07-2016 18:06:41.880 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 9
01-07-2016 18:06:42.087 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 4, SHEEP: 0, CORN: 9
01-07-2016 18:06:42.126 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 4, SHEEP: 0, CORN: 9
01-07-2016 18:06:42.168 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 4, SHEEP: 0, CORN: 9
01-07-2016 18:06:42.347 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 4, SHEEP: 0, CORN: 9
01-07-2016 18:06:42.388 [Thread-5] AIInputHandler:285 handle - Wood: 4, CLay: 0, ORE: 4, SHEEP: 0, CORN: 9
01-07-2016 18:06:42.427 [Thread-5] AIInputHandler:285 handle - Wood: 4, CLay: 0, ORE: 4, SHEEP: 0, CORN: 9
01-07-2016 18:06:42.468 [Thread-5] AIInputHandler:285 handle - Wood: 4, CLay: 0, ORE: 4, SHEEP: 0, CORN: 9
01-07-2016 18:06:42.510 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 9
01-07-2016 18:06:42.676 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 9
01-07-2016 18:06:42.716 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 9
01-07-2016 18:06:42.754 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 9
01-07-2016 18:06:42.995 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 9
01-07-2016 18:06:43.037 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 9
01-07-2016 18:06:43.078 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:43.083 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:43.122 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:43.161 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:43.367 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:43.410 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:43.449 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:43.752 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:43.793 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:43.831 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:44.037 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:44.079 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:44.123 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:44.163 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:44.202 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:44.366 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 9
01-07-2016 18:06:44.409 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 2, CORN: 9
01-07-2016 18:06:44.485 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 2, CORN: 9
01-07-2016 18:06:44.658 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 4, SHEEP: 2, CORN: 11
01-07-2016 18:06:44.701 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 4, SHEEP: 2, CORN: 11
01-07-2016 18:06:44.741 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 4, SHEEP: 2, CORN: 11
01-07-2016 18:06:44.866 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 4, SHEEP: 2, CORN: 11
01-07-2016 18:06:44.906 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 10
01-07-2016 18:06:44.990 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 10
01-07-2016 18:06:45.031 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 10
01-07-2016 18:06:45.070 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 10
01-07-2016 18:06:45.271 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 12
01-07-2016 18:06:45.315 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 12
01-07-2016 18:06:45.356 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 12
01-07-2016 18:06:45.555 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 12
01-07-2016 18:06:45.596 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 4, SHEEP: 0, CORN: 12
01-07-2016 18:06:45.635 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 4, SHEEP: 0, CORN: 12
01-07-2016 18:06:45.836 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 4, SHEEP: 0, CORN: 12
01-07-2016 18:06:45.885 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 4, SHEEP: 0, CORN: 12
01-07-2016 18:06:45.928 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 4, SHEEP: 0, CORN: 12
01-07-2016 18:06:45.972 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 4, SHEEP: 0, CORN: 12
01-07-2016 18:06:46.320 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:46.508 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:46.547 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:46.588 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:46.591 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:46.634 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:46.675 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:46.847 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:46.890 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:46.929 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:47.143 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 2, SHEEP: 0, CORN: 5
01-07-2016 18:06:47.184 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 2, SHEEP: 0, CORN: 7
01-07-2016 18:06:47.223 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 2, SHEEP: 0, CORN: 7
01-07-2016 18:06:47.438 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 2, SHEEP: 2, CORN: 7
01-07-2016 18:06:47.479 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 2, SHEEP: 2, CORN: 7
01-07-2016 18:06:47.529 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:47.535 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:47.575 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:47.614 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:47.777 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 9
01-07-2016 18:06:47.819 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 9
01-07-2016 18:06:47.860 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 9
01-07-2016 18:06:47.905 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 9
01-07-2016 18:06:47.946 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 6
01-07-2016 18:06:48.110 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 6
01-07-2016 18:06:48.149 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 6
01-07-2016 18:06:48.188 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 6
01-07-2016 18:06:48.387 [Thread-5] AIInputHandler:285 handle - Wood: 4, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:48.432 [Thread-5] AIInputHandler:285 handle - Wood: 4, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:48.471 [Thread-5] AIInputHandler:285 handle - Wood: 4, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:48.713 [Thread-5] AIInputHandler:285 handle - Wood: 4, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:48.752 [Thread-5] AIInputHandler:285 handle - Wood: 4, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:48.792 [Thread-5] AIInputHandler:285 handle - Wood: 4, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:49.002 [Thread-5] AIInputHandler:285 handle - Wood: 4, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:49.043 [Thread-5] AIInputHandler:285 handle - Wood: 4, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:49.090 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 6
01-07-2016 18:06:49.131 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 6
01-07-2016 18:06:49.169 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 6
01-07-2016 18:06:49.298 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 6
01-07-2016 18:06:49.338 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 4
01-07-2016 18:06:49.417 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 4
01-07-2016 18:06:49.457 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 4
01-07-2016 18:06:49.496 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 4
01-07-2016 18:06:49.637 [Thread-5] AIInputHandler:285 handle - Wood: 4, CLay: 0, ORE: 0, SHEEP: 0, CORN: 4
01-07-2016 18:06:49.679 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 4
01-07-2016 18:06:49.760 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 4
01-07-2016 18:06:49.800 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 4
01-07-2016 18:06:49.840 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 4
01-07-2016 18:06:50.042 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 4
01-07-2016 18:06:50.087 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 4
01-07-2016 18:06:50.134 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 4
01-07-2016 18:06:50.380 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 4
01-07-2016 18:06:50.422 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 4
01-07-2016 18:06:50.462 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 2, SHEEP: 0, CORN: 4
01-07-2016 18:06:50.629 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 4, SHEEP: 0, CORN: 4
01-07-2016 18:06:50.675 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 4, SHEEP: 0, CORN: 6
01-07-2016 18:06:50.714 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 4, SHEEP: 0, CORN: 6
01-07-2016 18:06:50.915 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 6, SHEEP: 0, CORN: 6
01-07-2016 18:06:50.957 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 6, SHEEP: 0, CORN: 6
01-07-2016 18:06:50.997 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 6, SHEEP: 0, CORN: 6
01-07-2016 18:06:51.206 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 6, SHEEP: 0, CORN: 8
01-07-2016 18:06:51.247 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 6, SHEEP: 0, CORN: 8
01-07-2016 18:06:51.288 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:51.293 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:51.658 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:51.698 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:51.902 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 8
01-07-2016 18:06:51.944 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 2, CORN: 8
01-07-2016 18:06:51.983 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 2, CORN: 8
01-07-2016 18:06:52.022 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 2, CORN: 8
01-07-2016 18:06:52.062 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:52.230 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:52.271 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:52.312 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:52.353 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:52.393 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 5
01-07-2016 18:06:52.554 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:52.594 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 9
01-07-2016 18:06:52.632 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 9
01-07-2016 18:06:52.793 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 9
01-07-2016 18:06:52.833 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 9
01-07-2016 18:06:52.872 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 9
01-07-2016 18:06:53.037 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 9
01-07-2016 18:06:53.078 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 9
01-07-2016 18:06:53.118 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 9
01-07-2016 18:06:53.279 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 2, SHEEP: 0, CORN: 9
01-07-2016 18:06:53.321 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 2, SHEEP: 0, CORN: 9
01-07-2016 18:06:53.359 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 2, SHEEP: 0, CORN: 9
01-07-2016 18:06:53.574 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 2, SHEEP: 0, CORN: 9
01-07-2016 18:06:53.615 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 2, SHEEP: 0, CORN: 9
01-07-2016 18:06:53.655 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 2, SHEEP: 0, CORN: 9
nputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 1, CORN: 7
01-07-2016 18:06:52.311 [Thread-5] AIInputHandler:285 handle 01-07-2016 18:06:52.394 [Thread-5] AIInputHandl01-07-2016 18:06:52.474 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 6
01-07-2016 18:06:52.514 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 0, ORE: 0, SHEEP: 0, CORN: 6
01-07-2016 18:06:52.554 [Thread-5] AIInputHandler:285 handle 01-07-2016 18:06:52.633 [Thread-5] AIInputHandl01-07-2016 18:06:52.713 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 6
01-07-2016 18:06:52.752 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 6
01-07-2016 18:06:52.793 [Thread-5] AIInputHandler:285 handle 01-07-2016 18:06:52.873 [Thread-5] AIInputHandl01-07-2016 18:06:52.954 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:52.996 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:53.037 [Thread-5] AIInputHandler:285 handle 01-07-2016 18:06:53.119 [Thread-5] AIInputHandl01-07-2016 18:06:53.199 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 0, SHEEP: 0, CORN: 7
01-07-2016 18:06:53.240 [Thread-5] AIInputHandler:285 handle - Wood: 2, CLay: 0, ORE: 2, SHEEP: 0, CORN: 7
01-07-2016 18:06:53.279 [Thread-5] AIInputHandler:285 handle 01-07-2016 18:06:53.360 [Thread-5] AIInputHandl01-07-2016 18:06:53.489 [Thread-5] AIInputHandler:285 handle - Wood: 4, CLay: 0, ORE: 4, SHEEP: 0, CORN: 7
01-07-2016 18:06:53.533 [Thread-5] AIInputHandler:285 handle - Wood: 4, CLay: 0, ORE: 6, SHEEP: 0, CORN: 7
01-07-2016 18:06:53.573 [Thread-5] AIInputHandler:285 handle 01-07-2016 18:06:53.655 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 3, ORE: 2, SHEEP: 2, CORN: 8
01-07-2016 18:06:53.700 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 3, ORE: 3, SHEEP: 3, CORN: 8
01-07-2016 18:06:53.743 [Thread-5] AIInputHandler:285 handle - Wood: 0, CLay: 3, ORE: 0, SHEEP: 3, CORN: 6
